Field,StrategyOrDate,MOMENTUM_WINDOW,Value
AggReturn,2019-03-14 00:00:00,63,-0.0017563355947648
AggReturn,2019-03-15 00:00:00,252,0.0074366454865698
AggReturn,2019-03-15 00:00:00,126,0.0074366454865698
AggReturn,2019-03-15 00:00:00,63,0.005698191293637
AggReturn,2019-03-18 00:00:00,252,-0.0011878559469945
AggReturn,2019-03-18 00:00:00,126,-0.0011878559469945
AggReturn,2019-03-18 00:00:00,63,0.0007387562445226
AggReturn,2019-03-19 00:00:00,252,-0.0065583449192197
AggReturn,2019-03-19 00:00:00,126,-0.0065583449192197
AggReturn,2019-03-19 00:00:00,63,-0.0017377361930522
AggReturn,2019-03-20 00:00:00,252,0.0065978403925547
AggReturn,2019-03-20 00:00:00,126,0.0065978403925547
AggReturn,2019-03-20 00:00:00,63,0.0014624608957201
AggReturn,2019-03-21 00:00:00,252,-0.0046289419270399
AggReturn,2019-03-21 00:00:00,126,-0.0046289419270399
AggReturn,2019-03-21 00:00:00,63,-0.001176418540215
AggReturn,2019-03-22 00:00:00,252,-0.0011020663217446
AggReturn,2019-03-22 00:00:00,126,-0.0011020663217446
AggReturn,2019-03-22 00:00:00,63,-0.0011942251237885
AggReturn,2019-03-25 00:00:00,252,0.0057948152014291
AggReturn,2019-03-25 00:00:00,126,0.0057948152014291
AggReturn,2019-03-25 00:00:00,63,0.0027798995658345
AggReturn,2019-03-26 00:00:00,252,0.0037430615047772
AggReturn,2019-03-26 00:00:00,126,0.0037430615047772
AggReturn,2019-03-26 00:00:00,63,0.0050692170350048
AggReturn,2019-03-27 00:00:00,252,0.0026918996415227
AggReturn,2019-03-27 00:00:00,126,0.0026918996415227
AggReturn,2019-03-27 00:00:00,63,0.0013066317089173
AggReturn,2019-03-28 00:00:00,252,0.0010415131695037
AggReturn,2019-03-28 00:00:00,126,0.0010415131695037
AggReturn,2019-03-28 00:00:00,63,-0.0039586305353546
AggReturn,2019-03-29 00:00:00,252,-0.0028677387639546
AggReturn,2019-03-29 00:00:00,126,-0.0028677387639546
AggReturn,2019-03-29 00:00:00,63,0.0020197142176974
AggReturn,2019-04-01 00:00:00,252,0.0002188384960631
AggReturn,2019-04-01 00:00:00,126,0.0002188384960631
AggReturn,2019-04-01 00:00:00,63,-0.0018901157022567
AggReturn,2019-04-02 00:00:00,252,-0.0020864279581675
AggReturn,2019-04-02 00:00:00,126,-0.0020864279581675
AggReturn,2019-04-02 00:00:00,63,0.0022966250677837
AggReturn,2019-04-03 00:00:00,252,0.0026391688899721
AggReturn,2019-04-03 00:00:00,126,0.0026391688899721
AggReturn,2019-04-03 00:00:00,63,-0.0016710118400261
AggReturn,2019-04-04 00:00:00,252,-0.0082379812098981
AggReturn,2019-04-04 00:00:00,126,-0.0082379812098981
AggReturn,2019-04-04 00:00:00,63,-0.0012836954659881
AggReturn,2019-04-05 00:00:00,252,-0.0075197145110454
AggReturn,2019-04-05 00:00:00,126,-0.0075197145110454
AggReturn,2019-04-05 00:00:00,63,0.008636232435078
AggReturn,2019-04-08 00:00:00,252,0.0004055335535109
AggReturn,2019-04-08 00:00:00,126,0.0004055335535109
AggReturn,2019-04-08 00:00:00,63,0.0008582450636593
AggReturn,2019-04-09 00:00:00,252,-0.0050923860184219
AggReturn,2019-04-09 00:00:00,126,-0.0050923860184219
AggReturn,2019-04-09 00:00:00,63,0.0030143547707353
AggReturn,2019-04-10 00:00:00,252,0.0033941804843344
AggReturn,2019-04-10 00:00:00,126,0.0033941804843344
AggReturn,2019-04-10 00:00:00,63,-0.0041698046430817
AggReturn,2019-04-11 00:00:00,252,0.0017574563671995
AggReturn,2019-04-11 00:00:00,126,0.0017574563671995
AggReturn,2019-04-11 00:00:00,63,-0.0010515350452912
AggReturn,2019-04-12 00:00:00,252,0.0010485918068698
AggReturn,2019-04-12 00:00:00,126,0.0010485918068698
AggReturn,2019-04-12 00:00:00,63,0.0004247821260141
AggReturn,2019-04-15 00:00:00,252,-0.0006447528427312
AggReturn,2019-04-15 00:00:00,126,-0.0006447528427312
AggReturn,2019-04-15 00:00:00,63,-0.0104316887256492
AggReturn,2019-04-16 00:00:00,252,0.0054211744045798
AggReturn,2019-04-16 00:00:00,126,0.0054211744045798
AggReturn,2019-04-16 00:00:00,63,-0.0075304160301523
AggReturn,2019-04-17 00:00:00,252,0.0005779668171514
AggReturn,2019-04-17 00:00:00,126,0.0005779668171514
AggReturn,2019-04-17 00:00:00,63,0.0023283612836756
AggReturn,2019-04-18 00:00:00,252,0.0018967970484583
AggReturn,2019-04-18 00:00:00,126,0.0018967970484583
AggReturn,2019-04-18 00:00:00,63,-0.0029597557875816
AggReturn,2019-04-22 00:00:00,252,0.0052857006407489
AggReturn,2019-04-22 00:00:00,126,0.0052857006407489
AggReturn,2019-04-22 00:00:00,63,-0.0009282603787789
AggReturn,2019-04-23 00:00:00,252,-0.0067257078632016
AggReturn,2019-04-23 00:00:00,126,-0.0067257078632016
AggReturn,2019-04-23 00:00:00,63,0.0104175254453827
AggReturn,2019-04-24 00:00:00,252,-0.0010370739275204
AggReturn,2019-04-24 00:00:00,126,-0.0010370739275204
AggReturn,2019-04-24 00:00:00,63,-0.001341381067557
AggReturn,2019-04-25 00:00:00,252,0.0047575730162256
AggReturn,2019-04-25 00:00:00,126,0.0047575730162256
AggReturn,2019-04-25 00:00:00,63,-0.0099763620011344
AggReturn,2019-04-26 00:00:00,252,0.0059032236401055
AggReturn,2019-04-26 00:00:00,126,0.0059032236401055
AggReturn,2019-04-26 00:00:00,63,-0.011326672206196
AggReturn,2019-04-29 00:00:00,252,0.0044097384370735
AggReturn,2019-04-29 00:00:00,126,0.0044097384370735
AggReturn,2019-04-29 00:00:00,63,-0.0008713904169267
AggReturn,2019-04-30 00:00:00,252,0.0034338923503591
AggReturn,2019-04-30 00:00:00,126,0.0034338923503591
AggReturn,2019-04-30 00:00:00,63,0.000492083179406
AggReturn,2019-05-01 00:00:00,252,-0.006025193722337
AggReturn,2019-05-01 00:00:00,126,-0.0059870971190184
AggReturn,2019-05-01 00:00:00,63,0.0013696026579418
AggReturn,2019-05-02 00:00:00,252,0.0096251366423319
AggReturn,2019-05-02 00:00:00,126,-0.005900453882137
AggReturn,2019-05-02 00:00:00,63,0.0004332761514056
AggReturn,2019-05-03 00:00:00,252,-0.0041699849962592
AggReturn,2019-05-03 00:00:00,126,-0.0019527308842941
AggReturn,2019-05-03 00:00:00,63,-0.0048003415834775
AggReturn,2019-05-06 00:00:00,252,-0.0013796124126383
AggReturn,2019-05-06 00:00:00,126,0.0023986321951001
AggReturn,2019-05-06 00:00:00,63,-0.0026538730993782
AggReturn,2019-05-07 00:00:00,252,0.0068298144487217
AggReturn,2019-05-07 00:00:00,126,-0.0022775126194555
AggReturn,2019-05-07 00:00:00,63,0.0036546119294874
AggReturn,2019-05-08 00:00:00,252,0.0003016648223112
AggReturn,2019-05-08 00:00:00,126,0.0045589303208198
AggReturn,2019-05-08 00:00:00,63,0.0019435476166029
AggReturn,2019-05-09 00:00:00,252,0.0013681815247012
AggReturn,2019-05-09 00:00:00,126,0.003966340121334
AggReturn,2019-05-09 00:00:00,63,0.0035129792160939
AggReturn,2019-05-10 00:00:00,252,-0.0053421823254012
AggReturn,2019-05-10 00:00:00,126,0.0024969414749663
AggReturn,2019-05-10 00:00:00,63,-0.0010248585719723
AggReturn,2019-05-13 00:00:00,252,-0.0042009905915789
AggReturn,2019-05-13 00:00:00,126,0.0074567302438397
AggReturn,2019-05-13 00:00:00,63,-0.005123424535203
AggReturn,2019-05-14 00:00:00,252,-0.0062285999745792
AggReturn,2019-05-14 00:00:00,126,-0.0007184363932419
AggReturn,2019-05-14 00:00:00,63,-0.0021548635790073
AggReturn,2019-05-15 00:00:00,252,0.0028116911745399
AggReturn,2019-05-15 00:00:00,126,0.0014926432865562
AggReturn,2019-05-15 00:00:00,63,0.0007001637038779
AggReturn,2019-05-16 00:00:00,252,0.0005985210980742
AggReturn,2019-05-16 00:00:00,126,-0.0005471524307216
AggReturn,2019-05-16 00:00:00,63,0.0030666970199737
AggReturn,2019-05-17 00:00:00,252,0.0055011413865754
AggReturn,2019-05-17 00:00:00,126,0.0056176259289671
AggReturn,2019-05-17 00:00:00,63,0.0031750000028888
AggReturn,2019-05-20 00:00:00,252,-0.0026875755157286
AggReturn,2019-05-20 00:00:00,126,0.0017089428560811
AggReturn,2019-05-20 00:00:00,63,-0.0048425503049879
AggReturn,2019-05-21 00:00:00,252,0.0066351096425129
AggReturn,2019-05-21 00:00:00,126,-0.0036897917078564
AggReturn,2019-05-21 00:00:00,63,0.0063731742347948
AggReturn,2019-05-22 00:00:00,252,-0.0070590099216722
AggReturn,2019-05-22 00:00:00,126,0.0006862051529233
AggReturn,2019-05-22 00:00:00,63,-0.0063066067658193
AggReturn,2019-05-23 00:00:00,252,0.0045102791576627
AggReturn,2019-05-23 00:00:00,126,0.0038702366250396
AggReturn,2019-05-23 00:00:00,63,-0.0013324007422656
AggReturn,2019-05-24 00:00:00,252,0.004584916220776
AggReturn,2019-05-24 00:00:00,126,0.0035660949390616
AggReturn,2019-05-24 00:00:00,63,-0.0029272676182747
AggReturn,2019-05-28 00:00:00,252,-0.0005927233822932
AggReturn,2019-05-28 00:00:00,126,0.0066041963823412
AggReturn,2019-05-28 00:00:00,63,0.0010513433233218
AggReturn,2019-05-29 00:00:00,252,0.0064927922940604
AggReturn,2019-05-29 00:00:00,126,0.0010258919760574
AggReturn,2019-05-29 00:00:00,63,0.0033994009069166
AggReturn,2019-05-30 00:00:00,252,-0.0056914213850642
AggReturn,2019-05-30 00:00:00,126,0.0026737661445714
AggReturn,2019-05-30 00:00:00,63,0.0058268136097699
AggReturn,2019-05-31 00:00:00,252,0.0080224686898263
AggReturn,2019-05-31 00:00:00,126,0.0063412445021047
AggReturn,2019-05-31 00:00:00,63,0.0039784711989569
AggReturn,2019-06-03 00:00:00,252,0.0008044861116771
AggReturn,2019-06-03 00:00:00,126,0.0013466094440213
AggReturn,2019-06-03 00:00:00,63,0.0003955156302574
AggReturn,2019-06-04 00:00:00,252,-0.0081983187166598
AggReturn,2019-06-04 00:00:00,126,-0.0112902357911871
AggReturn,2019-06-04 00:00:00,63,-0.0112902357911871
AggReturn,2019-06-05 00:00:00,252,-0.0028463183221342
AggReturn,2019-06-05 00:00:00,126,0.0086707379830871
AggReturn,2019-06-05 00:00:00,63,0.0086707379830871
AggReturn,2019-06-06 00:00:00,252,0.0097435442539822
AggReturn,2019-06-06 00:00:00,126,0.0070778724425925
AggReturn,2019-06-06 00:00:00,63,0.0070778724425925
AggReturn,2019-06-07 00:00:00,252,0.0018615648938207
AggReturn,2019-06-07 00:00:00,126,0.0014598445201094
AggReturn,2019-06-07 00:00:00,63,0.0014598445201094
AggReturn,2019-06-10 00:00:00,252,-0.0002074899925434
AggReturn,2019-06-10 00:00:00,126,0.0068176650724797
AggReturn,2019-06-10 00:00:00,63,0.0068176650724797
AggReturn,2019-06-11 00:00:00,252,-0.0060643804156462
AggReturn,2019-06-11 00:00:00,126,-0.0033616080466466
AggReturn,2019-06-11 00:00:00,63,-0.0033616080466466
AggReturn,2019-06-12 00:00:00,252,0.0072246529635404
AggReturn,2019-06-12 00:00:00,126,0.0041889587156112
AggReturn,2019-06-12 00:00:00,63,0.0041889587156112
AggReturn,2019-06-13 00:00:00,252,0.0037146634146262
AggReturn,2019-06-13 00:00:00,126,0.0016298484377964
AggReturn,2019-06-13 00:00:00,63,0.0016298484377964
AggReturn,2019-06-14 00:00:00,252,0.0021701116243931
AggReturn,2019-06-14 00:00:00,126,-0.002079135738597
AggReturn,2019-06-14 00:00:00,63,-0.002079135738597
AggReturn,2019-06-17 00:00:00,252,0.0034743276550845
AggReturn,2019-06-17 00:00:00,126,0.0087353461158705
AggReturn,2019-06-17 00:00:00,63,0.0087353461158705
AggReturn,2019-06-18 00:00:00,252,-0.0059115084072557
AggReturn,2019-06-18 00:00:00,126,-0.0018016717969246
AggReturn,2019-06-18 00:00:00,63,-0.0018016717969246
AggReturn,2019-06-19 00:00:00,252,-0.007689778350712
AggReturn,2019-06-19 00:00:00,126,-0.0002134608094202
AggReturn,2019-06-19 00:00:00,63,-0.0002134608094202
AggReturn,2019-06-20 00:00:00,252,0.0005398382387834
AggReturn,2019-06-20 00:00:00,126,-0.0012601982789067
AggReturn,2019-06-20 00:00:00,63,-0.0012601982789067
AggReturn,2019-06-21 00:00:00,252,0.0032718126613318
AggReturn,2019-06-21 00:00:00,126,0.0001645495839621
AggReturn,2019-06-21 00:00:00,63,0.0001645495839621
AggReturn,2019-06-24 00:00:00,252,-0.000991611725793
AggReturn,2019-06-24 00:00:00,126,-0.0036904013179294
AggReturn,2019-06-24 00:00:00,63,-0.0036904013179294
AggReturn,2019-06-25 00:00:00,252,0.0030964637455161
AggReturn,2019-06-25 00:00:00,126,0.0009230433686682
AggReturn,2019-06-25 00:00:00,63,0.0009230433686682
AggReturn,2019-06-26 00:00:00,252,-0.0062516757178816
AggReturn,2019-06-26 00:00:00,126,-0.0087100610841959
AggReturn,2019-06-26 00:00:00,63,-0.0087100610841959
AggReturn,2019-06-27 00:00:00,252,-0.005955476641078
AggReturn,2019-06-27 00:00:00,126,0.0020455212756198
AggReturn,2019-06-27 00:00:00,63,0.0020455212756198
AggReturn,2019-06-28 00:00:00,252,0.0024150632528341
AggReturn,2019-06-28 00:00:00,126,0.0032279965785356
AggReturn,2019-06-28 00:00:00,63,0.0032279965785356
AggReturn,2019-07-01 00:00:00,252,-0.0064757013057705
AggReturn,2019-07-01 00:00:00,126,0.0023362343812601
AggReturn,2019-07-01 00:00:00,63,0.0023362343812601
AggReturn,2019-07-02 00:00:00,252,0.0074361744850061
AggReturn,2019-07-02 00:00:00,126,0.006878392528083
AggReturn,2019-07-02 00:00:00,63,0.0068297917635978
AggReturn,2019-07-03 00:00:00,252,-0.0003973953817883
AggReturn,2019-07-03 00:00:00,126,-0.0015640052741631
AggReturn,2019-07-03 00:00:00,63,-0.0003973953817883
AggReturn,2019-07-05 00:00:00,252,0.0061070419410396
AggReturn,2019-07-05 00:00:00,126,0.0044719210635582
AggReturn,2019-07-05 00:00:00,63,0.0061070419410396
AggReturn,2019-07-08 00:00:00,252,-0.0035170183740153
AggReturn,2019-07-08 00:00:00,126,-0.0038707324435332
AggReturn,2019-07-08 00:00:00,63,-0.0035170183740153
AggReturn,2019-07-09 00:00:00,252,0.0115222397684456
AggReturn,2019-07-09 00:00:00,126,0.0056620630755738
AggReturn,2019-07-09 00:00:00,63,0.0115222397684456
AggReturn,2019-07-10 00:00:00,252,-0.0080071206668156
AggReturn,2019-07-10 00:00:00,126,-0.0043264329193987
AggReturn,2019-07-10 00:00:00,63,-0.0080071206668156
AggReturn,2019-07-11 00:00:00,252,0.0001069994522987
AggReturn,2019-07-11 00:00:00,126,0.004493130604477
AggReturn,2019-07-11 00:00:00,63,0.0001069994522987
AggReturn,2019-07-12 00:00:00,252,0.0004528736871585
AggReturn,2019-07-12 00:00:00,126,0.0009821743165592
AggReturn,2019-07-12 00:00:00,63,0.0004528736871585
AggReturn,2019-07-15 00:00:00,252,-0.0049480376847672
AggReturn,2019-07-15 00:00:00,126,0.0090043740534338
AggReturn,2019-07-15 00:00:00,63,-0.0049480376847672
AggReturn,2019-07-16 00:00:00,252,-0.0071808579316361
AggReturn,2019-07-16 00:00:00,126,-0.0003079178674394
AggReturn,2019-07-16 00:00:00,63,-0.0071808579316361
AggReturn,2019-07-17 00:00:00,252,-4.785532712195959e-06
AggReturn,2019-07-17 00:00:00,126,0.000218704570079
AggReturn,2019-07-17 00:00:00,63,-4.785532712195959e-06
AggReturn,2019-07-18 00:00:00,252,0.0006034690673214
AggReturn,2019-07-18 00:00:00,126,0.0014276166812937
AggReturn,2019-07-18 00:00:00,63,0.0006034690673214
AggReturn,2019-07-19 00:00:00,252,0.0007303327013765
AggReturn,2019-07-19 00:00:00,126,0.0033526874350441
AggReturn,2019-07-19 00:00:00,63,0.0007303327013765
AggReturn,2019-07-22 00:00:00,252,-0.0052111456913339
AggReturn,2019-07-22 00:00:00,126,-0.0030070553708031
AggReturn,2019-07-22 00:00:00,63,-0.0052111456913339
AggReturn,2019-07-23 00:00:00,252,-0.0028617808897162
AggReturn,2019-07-23 00:00:00,126,0.0085753658990718
AggReturn,2019-07-23 00:00:00,63,-0.0028617808897162
AggReturn,2019-07-24 00:00:00,252,0.0015650456501167
AggReturn,2019-07-24 00:00:00,126,-0.0003978515406706
AggReturn,2019-07-24 00:00:00,63,0.0015650456501167
AggReturn,2019-07-25 00:00:00,252,-0.0016254936019576
AggReturn,2019-07-25 00:00:00,126,-0.0027188579481645
AggReturn,2019-07-25 00:00:00,63,-0.0016254936019576
AggReturn,2019-07-26 00:00:00,252,0.0100885079557113
AggReturn,2019-07-26 00:00:00,126,0.0046604960487105
AggReturn,2019-07-26 00:00:00,63,0.0100885079557113
AggReturn,2019-07-29 00:00:00,252,-0.0004060302974023
AggReturn,2019-07-29 00:00:00,126,0.0019297551816262
AggReturn,2019-07-29 00:00:00,63,-0.0004060302974023
AggReturn,2019-07-30 00:00:00,252,0.0013454296833431
AggReturn,2019-07-30 00:00:00,126,-0.0019153186136453
AggReturn,2019-07-30 00:00:00,63,0.0013454296833431
AggReturn,2019-07-31 00:00:00,252,-0.0088767951251507
AggReturn,2019-07-31 00:00:00,126,0.0054426157545423
AggReturn,2019-07-31 00:00:00,63,-0.0088767951251507
AggReturn,2019-08-01 00:00:00,252,0.0030626400821573
AggReturn,2019-08-01 00:00:00,126,0.0026758703752265
AggReturn,2019-08-01 00:00:00,63,0.0030626400821573
AggReturn,2019-08-02 00:00:00,252,0.0177768352392067
AggReturn,2019-08-02 00:00:00,126,0.0031980711492081
AggReturn,2019-08-02 00:00:00,63,0.0177768352392067
AggReturn,2019-08-05 00:00:00,252,0.0100929383220338
AggReturn,2019-08-05 00:00:00,126,-0.0022633122629388
AggReturn,2019-08-05 00:00:00,63,0.0100929383220338
AggReturn,2019-08-06 00:00:00,252,-0.0011277436739991
AggReturn,2019-08-06 00:00:00,126,-0.0025046522980007
AggReturn,2019-08-06 00:00:00,63,-0.0011277436739991
AggReturn,2019-08-07 00:00:00,252,0.0070430420439945
AggReturn,2019-08-07 00:00:00,126,0.008020907548205
AggReturn,2019-08-07 00:00:00,63,0.0070430420439945
AggReturn,2019-08-08 00:00:00,252,-0.0001186077325256
AggReturn,2019-08-08 00:00:00,126,0.0038784369488747
AggReturn,2019-08-08 00:00:00,63,-0.0001186077325256
AggReturn,2019-08-09 00:00:00,252,-0.0001820113530153
AggReturn,2019-08-09 00:00:00,126,0.0008361361382152
AggReturn,2019-08-09 00:00:00,63,-0.0001820113530153
AggReturn,2019-08-12 00:00:00,252,0.0061752464164121
AggReturn,2019-08-12 00:00:00,126,0.0041516984281322
AggReturn,2019-08-12 00:00:00,63,0.0061752464164121
AggReturn,2019-08-13 00:00:00,252,0.0036920235740714
AggReturn,2019-08-13 00:00:00,126,0.0040019366244049
AggReturn,2019-08-13 00:00:00,63,0.0036920235740714
AggReturn,2019-08-14 00:00:00,252,-0.0002104175121288
AggReturn,2019-08-14 00:00:00,126,0.0027586910866284
AggReturn,2019-08-14 00:00:00,63,-0.0002104175121288
AggReturn,2019-08-15 00:00:00,252,0.0038850450343111
AggReturn,2019-08-15 00:00:00,126,0.010313311706775
AggReturn,2019-08-15 00:00:00,63,0.0038850450343111
AggReturn,2019-08-16 00:00:00,252,0.0067290789406546
AggReturn,2019-08-16 00:00:00,126,0.0047432884840309
AggReturn,2019-08-16 00:00:00,63,0.0067290789406546
AggReturn,2019-08-19 00:00:00,252,-0.0083001429048692
AggReturn,2019-08-19 00:00:00,126,-0.000566718548627
AggReturn,2019-08-19 00:00:00,63,-0.0083001429048692
AggReturn,2019-08-20 00:00:00,252,0.0013814464990582
AggReturn,2019-08-20 00:00:00,126,0.0031518098650215
AggReturn,2019-08-20 00:00:00,63,0.0013814464990582
AggReturn,2019-08-21 00:00:00,252,-0.0041501891281595
AggReturn,2019-08-21 00:00:00,126,-0.0001579431034338
AggReturn,2019-08-21 00:00:00,63,-0.0041501891281595
AggReturn,2019-08-22 00:00:00,252,0.0028491079649497
AggReturn,2019-08-22 00:00:00,126,0.0034149624293116
AggReturn,2019-08-22 00:00:00,63,0.0028491079649497
AggReturn,2019-08-23 00:00:00,252,0.0086743011577867
AggReturn,2019-08-23 00:00:00,126,0.0041378767116572
AggReturn,2019-08-23 00:00:00,63,0.0086743011577867
AggReturn,2019-08-26 00:00:00,252,-0.001720384948126
AggReturn,2019-08-26 00:00:00,126,-0.0005480708503771
AggReturn,2019-08-26 00:00:00,63,-0.001720384948126
AggReturn,2019-08-27 00:00:00,252,0.008082853985216
AggReturn,2019-08-27 00:00:00,126,0.0048857462515884
AggReturn,2019-08-27 00:00:00,63,0.008082853985216
AggReturn,2019-08-28 00:00:00,252,0.00580654010341
AggReturn,2019-08-28 00:00:00,126,0.0049610584267816
AggReturn,2019-08-28 00:00:00,63,0.00580654010341
AggReturn,2019-08-29 00:00:00,252,-0.0041218848967189
AggReturn,2019-08-29 00:00:00,126,0.0005093987563666
AggReturn,2019-08-29 00:00:00,63,-0.0041218848967189
AggReturn,2019-08-30 00:00:00,252,-0.0031076550898686
AggReturn,2019-08-30 00:00:00,126,0.0010209837038704
AggReturn,2019-08-30 00:00:00,63,-0.0031076550898686
AggReturn,2019-09-03 00:00:00,252,0.0027363520381409
AggReturn,2019-09-03 00:00:00,126,-0.0024524976674235
AggReturn,2019-09-03 00:00:00,63,0.0027363520381409
AggReturn,2019-09-04 00:00:00,252,-0.0072601201094339
AggReturn,2019-09-04 00:00:00,126,-0.0080016339089947
AggReturn,2019-09-04 00:00:00,63,-0.0073086593102626
AggReturn,2019-09-05 00:00:00,252,-0.0056109049755377
AggReturn,2019-09-05 00:00:00,126,-0.0008919290054896
AggReturn,2019-09-05 00:00:00,63,-0.0008919290054896
AggReturn,2019-09-06 00:00:00,252,-0.0084831335991551
AggReturn,2019-09-06 00:00:00,126,-0.002642060234092
AggReturn,2019-09-06 00:00:00,63,-0.002642060234092
AggReturn,2019-09-09 00:00:00,252,-2.0291617241319223e-05
AggReturn,2019-09-09 00:00:00,126,0.0034855318152673
AggReturn,2019-09-09 00:00:00,63,0.0034855318152673
AggReturn,2019-09-10 00:00:00,252,-0.0148730286556957
AggReturn,2019-09-10 00:00:00,126,-0.0146742396479474
AggReturn,2019-09-10 00:00:00,63,-0.0146742396479474
AggReturn,2019-09-11 00:00:00,252,-0.0099036976399442
AggReturn,2019-09-11 00:00:00,126,-0.0099388563730734
AggReturn,2019-09-11 00:00:00,63,-0.0099388563730734
AggReturn,2019-09-12 00:00:00,252,-0.0016757073327503
AggReturn,2019-09-12 00:00:00,126,0.0047609650661059
AggReturn,2019-09-12 00:00:00,63,0.0047609650661059
AggReturn,2019-09-13 00:00:00,252,-0.0058797315827261
AggReturn,2019-09-13 00:00:00,126,-0.0129204832458522
AggReturn,2019-09-13 00:00:00,63,-0.0129204832458522
AggReturn,2019-09-16 00:00:00,252,-0.00690518468546
AggReturn,2019-09-16 00:00:00,126,-0.0072484387591124
AggReturn,2019-09-16 00:00:00,63,-0.0072484387591124
AggReturn,2019-09-17 00:00:00,252,0.0016190592275008
AggReturn,2019-09-17 00:00:00,126,0.006340039417247
AggReturn,2019-09-17 00:00:00,63,0.006340039417247
AggReturn,2019-09-18 00:00:00,252,0.0069025795972184
AggReturn,2019-09-18 00:00:00,126,0.0077979988007926
AggReturn,2019-09-18 00:00:00,63,0.0077979988007926
AggReturn,2019-09-19 00:00:00,252,0.0060822880243622
AggReturn,2019-09-19 00:00:00,126,0.0082074968385396
AggReturn,2019-09-19 00:00:00,63,0.0082074968385396
AggReturn,2019-09-20 00:00:00,252,-0.0038941182508043
AggReturn,2019-09-20 00:00:00,126,-0.0083632458571711
AggReturn,2019-09-20 00:00:00,63,-0.0083632458571711
AggReturn,2019-09-23 00:00:00,252,0.0096165615409253
AggReturn,2019-09-23 00:00:00,126,0.0059070663096703
AggReturn,2019-09-23 00:00:00,63,0.0059070663096703
AggReturn,2019-09-24 00:00:00,252,0.0001196203712821
AggReturn,2019-09-24 00:00:00,126,0.0005382662949493
AggReturn,2019-09-24 00:00:00,63,0.0005382662949493
AggReturn,2019-09-25 00:00:00,252,0.0031778833435349
AggReturn,2019-09-25 00:00:00,126,0.0009523640935914
AggReturn,2019-09-25 00:00:00,63,0.0009523640935914
AggReturn,2019-09-26 00:00:00,252,-0.003342722146134
AggReturn,2019-09-26 00:00:00,126,-9.198047969583012e-05
AggReturn,2019-09-26 00:00:00,63,-9.198047969583012e-05
AggReturn,2019-09-27 00:00:00,252,0.0007693347560577
AggReturn,2019-09-27 00:00:00,126,0.0078937260982
AggReturn,2019-09-27 00:00:00,63,0.0078937260982
AggReturn,2019-09-30 00:00:00,252,-0.0001201028649116
AggReturn,2019-09-30 00:00:00,126,-0.0007683620017921
AggReturn,2019-09-30 00:00:00,63,-0.0007683620017921
AggReturn,2019-10-01 00:00:00,252,0.0057860523651186
AggReturn,2019-10-01 00:00:00,126,0.0096248158751119
AggReturn,2019-10-01 00:00:00,63,0.0096248158751119
AggReturn,2019-10-02 00:00:00,252,0.0115875461632151
AggReturn,2019-10-02 00:00:00,126,0.0015864236968208
AggReturn,2019-10-02 00:00:00,63,0.0015864236968208
AggReturn,2019-10-03 00:00:00,252,0.0020052318661598
AggReturn,2019-10-03 00:00:00,126,-0.0021016347760705
AggReturn,2019-10-03 00:00:00,63,-0.0021016347760705
AggReturn,2019-10-04 00:00:00,252,-0.0045511816911214
AggReturn,2019-10-04 00:00:00,126,0.0072109851477647
AggReturn,2019-10-04 00:00:00,63,0.0072109851477647
AggReturn,2019-10-07 00:00:00,252,-0.0016687590681781
AggReturn,2019-10-07 00:00:00,126,-0.0051790898348563
AggReturn,2019-10-07 00:00:00,63,-0.0051790898348563
AggReturn,2019-10-08 00:00:00,252,0.005075217945108
AggReturn,2019-10-08 00:00:00,126,0.006014792686544
AggReturn,2019-10-08 00:00:00,63,0.006014792686544
AggReturn,2019-10-09 00:00:00,252,0.0021576834815191
AggReturn,2019-10-09 00:00:00,126,0.0072409229765763
AggReturn,2019-10-09 00:00:00,63,0.0072409229765763
AggReturn,2019-10-10 00:00:00,252,-0.0009262724281554
AggReturn,2019-10-10 00:00:00,126,0.0059616851684977
AggReturn,2019-10-10 00:00:00,63,0.0059616851684977
AggReturn,2019-10-11 00:00:00,252,-0.0037401488501141
AggReturn,2019-10-11 00:00:00,126,-0.002059789613612
AggReturn,2019-10-11 00:00:00,63,-0.002059789613612
AggReturn,2019-10-14 00:00:00,252,0.0004375889680385
AggReturn,2019-10-14 00:00:00,126,0.0026685846156419
AggReturn,2019-10-14 00:00:00,63,0.0026685846156419
AggReturn,2019-10-15 00:00:00,252,-0.0001060410907676
AggReturn,2019-10-15 00:00:00,126,-0.0021532630114319
AggReturn,2019-10-15 00:00:00,63,-0.0021532630114319
AggReturn,2019-10-16 00:00:00,252,0.0043139500169718
AggReturn,2019-10-16 00:00:00,126,-0.0047067101666009
AggReturn,2019-10-16 00:00:00,63,-0.0047067101666009
AggReturn,2019-10-17 00:00:00,252,-0.0085612669108221
AggReturn,2019-10-17 00:00:00,126,-0.0087233550251077
AggReturn,2019-10-17 00:00:00,63,-0.0087233550251077
AggReturn,2019-10-18 00:00:00,252,-0.0032645998845682
AggReturn,2019-10-18 00:00:00,126,0.0025231592997653
AggReturn,2019-10-18 00:00:00,63,0.0025231592997653
AggReturn,2019-10-21 00:00:00,252,-0.0157700527992207
AggReturn,2019-10-21 00:00:00,126,-4.93427336129091e-06
